=== N5 未覆盖名词 (152个) ===
断つ	たつ	切断；戒掉	to sever, to cut off
例え	たとえ	比喻	example; even though
チャイム	チャイム	门铃	chime
接ぐ	つぐ	加入	to join; to piece together; to set (bones); to graft (trees)
継ぐ	つぐ	继承	to succeed (someone in a business or inheritance
強まる	つよまる	增强	to get strong, to gain strength
強める	つよめる	加强；强化	to strengthen, to emphasize
転校	てんこう	转校	change schools
伝言	でんごん	传言	verbal message
倒産	とうさん	破产；倒闭	(corporate) bankruptcy, insolvency
同志	どうし	同志	same mind, comrade, kindred soul
動揺	どうよう	动摇	disturbance, flutter shock
説く	とく	解释	to explain, to advocate
綴じる	とじる	装订；合上	to bind, to file
慣らす	ならす	使习惯	to accustom
馴らす	ならす	驯服	to domesticate, to tame
年鑑	ねんかん	年鉴	yearbook
臨む	のぞむ	面临	to look out on, to face, to attend (function)
映える	はえる	映照；上镜；好看	to shine, to look attractive, to look pretty
諮る	はかる	咨询；商议	to consult with, to confer
図る	はかる	谋求；策划	to plot, to attempt, to devise, to design, to refer A to B
生やす	はやす	生长	to grow, to cultivate, to wear beard
非行	ひこう	不良行为	delinquency, misconduct
広まる	ひろまる	展开	to spread, to be propagated
深める	ふかめる	加深；深化	to deepen, to heighten, to intensify
経る	へる	度过	to pass, to elapse, to experience
保障	ほしょう	保障	guarantee, security, warranty
補償	ほしょう	补償	compensation, reparation
前もって	まえもって	事先；提前	in advance, beforehand, previously
マスコミ	マスコミ	大众媒体	mass communication
見掛ける	みかける	看到；遇见	to (happen to see), to notice, to catch sight of
捲る	めくる	翻；掀	to turn over, to turn pages of a book
野党	やとう	在野党	opposition party
有機	ゆうき	有机	organic
予想	よそう	预想	expectation, anticipation, prediction
弱まる	よわまる	减弱；衰弱	to weaken, to be emaciated, to be dejected
弱める	よわめる	削弱；减弱	to weaken
ラベル	ラベル	标签	label

=== 未覆盖动词 (57个) ===
勉強する	べんきょうする	学习
閉める	しめる	关闭
止める/やめる	とめる/やめる	停止/放弃
あげる	あげる	给
見つける	みつける	找到
壊す	こわす	弄坏
下げる	さげる	降低
気づく	きづく	注意到
許す	ゆるす	原谅
信じる	しんじる	相信
叱る	しかる	批评
準備する	じゅんびする	准备
拾う	ひろう	捡
諦める	あきらめる	放弃
挑戦する	ちょうせんする	挑战
成功する	せいこうする	成功
紹介する	しょうかいする	介绍
予約する	よやくする	预约
注文する	ちゅうもんする	点菜/订购
相談する	そうだんする	商量
賛成する	さんせいする	赞成
反対する	はんたいする	反对
理解する	りかいする	理解
経験する	けいけんする	经历
想像する	そうぞうする	想象
期待する	きたいする	期待
心配する	しんぱいする	担心
我慢する	がまんする	忍耐
感謝する	かんしゃする	感谢
安心する	あんしんする	安心
起こる	おこる	发生
余る	あまる	剩余
成長する	せいちょうする	成长
迷惑をかける	めいわくをかける	添麻烦
関係する	かんけいする	有关
影響する	えいきょうする	影响
注意する	ちゅういする	注意
努力する	どりょくする	努力
完成する	かんせいする	完成
出発する	しゅっぱつする	出发
到着する	とうちゃくする	到达
卒業する	そつぎょうする	毕业
結婚する	けっこんする	结婚
離婚する	りこんする	离婚
引退する	いんたいする	退役/退休
存在する	そんざいする	存在
発見する	はっけんする	发现
実現する	じつげんする	实现
解決する	かいけつする	解决
交換する	こうかんする	交换
翻訳する	ほんやくする	翻译
代わる	かわる	代替
向き合う	むきあう	面对
立ち直る	たちなおる	恢复/振作
見守る	みまもる	守护/观望
打ち明ける	うちあける	坦白
やり遂げる	やりとげる	完成
